,age,education,wantsMore,y,age_string_encoded,education_string_encoded,wantsMore_string_encoded,age_one_hot,education_one_hot,wantsMore_one_hot
691,30-39,low,yes,0,0.0,1.0,0.0,"(3,[0],[1.0])","(1,[],[])","(1,[0],[1.0])"
692,30-39,low,yes,0,0.0,1.0,0.0,"(3,[0],[1.0])","(1,[],[])","(1,[0],[1.0])"
693,30-39,low,yes,0,0.0,1.0,0.0,"(3,[0],[1.0])","(1,[],[])","(1,[0],[1.0])"
694,30-39,low,yes,0,0.0,1.0,0.0,"(3,[0],[1.0])","(1,[],[])","(1,[0],[1.0])"
695,30-39,low,yes,0,0.0,1.0,0.0,"(3,[0],[1.0])","(1,[],[])","(1,[0],[1.0])"
696,30-39,low,yes,0,0.0,1.0,0.0,"(3,[0],[1.0])","(1,[],[])","(1,[0],[1.0])"
697,30-39,low,yes,0,0.0,1.0,0.0,"(3,[0],[1.0])","(1,[],[])","(1,[0],[1.0])"
698,30-39,low,yes,0,0.0,1.0,0.0,"(3,[0],[1.0])","(1,[],[])","(1,[0],[1.0])"
699,30-39,low,yes,0,0.0,1.0,0.0,"(3,[0],[1.0])","(1,[],[])","(1,[0],[1.0])"
700,30-39,low,yes,0,0.0,1.0,0.0,"(3,[0],[1.0])","(1,[],[])","(1,[0],[1.0])"
701,30-39,low,yes,0,0.0,1.0,0.0,"(3,[0],[1.0])","(1,[],[])","(1,[0],[1.0])"
702,30-39,low,yes,0,0.0,1.0,0.0,"(3,[0],[1.0])","(1,[],[])","(1,[0],[1.0])"
703,30-39,low,yes,0,0.0,1.0,0.0,"(3,[0],[1.0])","(1,[],[])","(1,[0],[1.0])"
704,30-39,low,yes,0,0.0,1.0,0.0,"(3,[0],[1.0])","(1,[],[])","(1,[0],[1.0])"
705,30-39,low,yes,0,0.0,1.0,0.0,"(3,[0],[1.0])","(1,[],[])","(1,[0],[1.0])"
706,30-39,low,yes,0,0.0,1.0,0.0,"(3,[0],[1.0])","(1,[],[])","(1,[0],[1.0])"
707,30-39,low,yes,0,0.0,1.0,0.0,"(3,[0],[1.0])","(1,[],[])","(1,[0],[1.0])"
708,30-39,low,yes,0,0.0,1.0,0.0,"(3,[0],[1.0])","(1,[],[])","(1,[0],[1.0])"
709,30-39,low,yes,0,0.0,1.0,0.0,"(3,[0],[1.0])","(1,[],[])","(1,[0],[1.0])"
710,30-39,low,yes,0,0.0,1.0,0.0,"(3,[0],[1.0])","(1,[],[])","(1,[0],[1.0])"
711,30-39,low,yes,0,0.0,1.0,0.0,"(3,[0],[1.0])","(1,[],[])","(1,[0],[1.0])"
712,30-39,low,yes,0,0.0,1.0,0.0,"(3,[0],[1.0])","(1,[],[])","(1,[0],[1.0])"
713,30-39,low,yes,0,0.0,1.0,0.0,"(3,[0],[1.0])","(1,[],[])","(1,[0],[1.0])"
714,30-39,low,yes,0,0.0,1.0,0.0,"(3,[0],[1.0])","(1,[],[])","(1,[0],[1.0])"
715,30-39,low,yes,0,0.0,1.0,0.0,"(3,[0],[1.0])","(1,[],[])","(1,[0],[1.0])"
716,30-39,low,yes,0,0.0,1.0,0.0,"(3,[0],[1.0])","(1,[],[])","(1,[0],[1.0])"
717,30-39,low,yes,0,0.0,1.0,0.0,"(3,[0],[1.0])","(1,[],[])","(1,[0],[1.0])"
718,30-39,low,yes,0,0.0,1.0,0.0,"(3,[0],[1.0])","(1,[],[])","(1,[0],[1.0])"
719,30-39,low,yes,0,0.0,1.0,0.0,"(3,[0],[1.0])","(1,[],[])","(1,[0],[1.0])"
720,30-39,low,yes,0,0.0,1.0,0.0,"(3,[0],[1.0])","(1,[],[])","(1,[0],[1.0])"
721,30-39,low,yes,0,0.0,1.0,0.0,"(3,[0],[1.0])","(1,[],[])","(1,[0],[1.0])"
722,30-39,low,yes,0,0.0,1.0,0.0,"(3,[0],[1.0])","(1,[],[])","(1,[0],[1.0])"
723,30-39,low,yes,0,0.0,1.0,0.0,"(3,[0],[1.0])","(1,[],[])","(1,[0],[1.0])"
724,30-39,low,yes,0,0.0,1.0,0.0,"(3,[0],[1.0])","(1,[],[])","(1,[0],[1.0])"
725,30-39,low,yes,0,0.0,1.0,0.0,"(3,[0],[1.0])","(1,[],[])","(1,[0],[1.0])"
726,30-39,low,yes,0,0.0,1.0,0.0,"(3,[0],[1.0])","(1,[],[])","(1,[0],[1.0])"
727,30-39,low,yes,0,0.0,1.0,0.0,"(3,[0],[1.0])","(1,[],[])","(1,[0],[1.0])"
728,30-39,low,yes,0,0.0,1.0,0.0,"(3,[0],[1.0])","(1,[],[])","(1,[0],[1.0])"
729,30-39,low,yes,0,0.0,1.0,0.0,"(3,[0],[1.0])","(1,[],[])","(1,[0],[1.0])"
730,30-39,low,yes,0,0.0,1.0,0.0,"(3,[0],[1.0])","(1,[],[])","(1,[0],[1.0])"
731,30-39,low,yes,0,0.0,1.0,0.0,"(3,[0],[1.0])","(1,[],[])","(1,[0],[1.0])"
732,30-39,low,yes,0,0.0,1.0,0.0,"(3,[0],[1.0])","(1,[],[])","(1,[0],[1.0])"
733,30-39,low,yes,0,0.0,1.0,0.0,"(3,[0],[1.0])","(1,[],[])","(1,[0],[1.0])"
734,30-39,low,yes,0,0.0,1.0,0.0,"(3,[0],[1.0])","(1,[],[])","(1,[0],[1.0])"
735,30-39,low,yes,0,0.0,1.0,0.0,"(3,[0],[1.0])","(1,[],[])","(1,[0],[1.0])"
736,30-39,low,no,0,0.0,1.0,1.0,"(3,[0],[1.0])","(1,[],[])","(1,[],[])"
737,30-39,low,no,0,0.0,1.0,1.0,"(3,[0],[1.0])","(1,[],[])","(1,[],[])"
738,30-39,low,no,0,0.0,1.0,1.0,"(3,[0],[1.0])","(1,[],[])","(1,[],[])"
739,30-39,low,no,0,0.0,1.0,1.0,"(3,[0],[1.0])","(1,[],[])","(1,[],[])"
740,30-39,low,no,0,0.0,1.0,1.0,"(3,[0],[1.0])","(1,[],[])","(1,[],[])"
741,30-39,low,no,0,0.0,1.0,1.0,"(3,[0],[1.0])","(1,[],[])","(1,[],[])"
742,30-39,low,no,0,0.0,1.0,1.0,"(3,[0],[1.0])","(1,[],[])","(1,[],[])"
743,30-39,low,no,0,0.0,1.0,1.0,"(3,[0],[1.0])","(1,[],[])","(1,[],[])"
744,30-39,low,no,0,0.0,1.0,1.0,"(3,[0],[1.0])","(1,[],[])","(1,[],[])"
745,30-39,low,no,0,0.0,1.0,1.0,"(3,[0],[1.0])","(1,[],[])","(1,[],[])"
746,30-39,low,no,0,0.0,1.0,1.0,"(3,[0],[1.0])","(1,[],[])","(1,[],[])"
747,30-39,low,no,0,0.0,1.0,1.0,"(3,[0],[1.0])","(1,[],[])","(1,[],[])"
748,30-39,low,no,0,0.0,1.0,1.0,"(3,[0],[1.0])","(1,[],[])","(1,[],[])"
749,30-39,low,no,0,0.0,1.0,1.0,"(3,[0],[1.0])","(1,[],[])","(1,[],[])"
750,30-39,low,no,0,0.0,1.0,1.0,"(3,[0],[1.0])","(1,[],[])","(1,[],[])"
751,30-39,low,no,0,0.0,1.0,1.0,"(3,[0],[1.0])","(1,[],[])","(1,[],[])"
752,30-39,low,no,0,0.0,1.0,1.0,"(3,[0],[1.0])","(1,[],[])","(1,[],[])"
753,30-39,low,no,0,0.0,1.0,1.0,"(3,[0],[1.0])","(1,[],[])","(1,[],[])"
754,30-39,low,no,0,0.0,1.0,1.0,"(3,[0],[1.0])","(1,[],[])","(1,[],[])"
755,30-39,low,no,0,0.0,1.0,1.0,"(3,[0],[1.0])","(1,[],[])","(1,[],[])"
756,30-39,low,no,0,0.0,1.0,1.0,"(3,[0],[1.0])","(1,[],[])","(1,[],[])"
757,30-39,low,no,0,0.0,1.0,1.0,"(3,[0],[1.0])","(1,[],[])","(1,[],[])"
758,30-39,low,no,0,0.0,1.0,1.0,"(3,[0],[1.0])","(1,[],[])","(1,[],[])"
759,30-39,low,no,0,0.0,1.0,1.0,"(3,[0],[1.0])","(1,[],[])","(1,[],[])"
760,30-39,low,no,0,0.0,1.0,1.0,"(3,[0],[1.0])","(1,[],[])","(1,[],[])"
761,30-39,low,no,0,0.0,1.0,1.0,"(3,[0],[1.0])","(1,[],[])","(1,[],[])"
762,30-39,low,no,0,0.0,1.0,1.0,"(3,[0],[1.0])","(1,[],[])","(1,[],[])"
763,30-39,low,no,0,0.0,1.0,1.0,"(3,[0],[1.0])","(1,[],[])","(1,[],[])"
764,30-39,low,no,0,0.0,1.0,1.0,"(3,[0],[1.0])","(1,[],[])","(1,[],[])"
765,30-39,low,no,0,0.0,1.0,1.0,"(3,[0],[1.0])","(1,[],[])","(1,[],[])"
766,30-39,low,no,0,0.0,1.0,1.0,"(3,[0],[1.0])","(1,[],[])","(1,[],[])"
767,30-39,low,no,0,0.0,1.0,1.0,"(3,[0],[1.0])","(1,[],[])","(1,[],[])"
768,30-39,low,no,0,0.0,1.0,1.0,"(3,[0],[1.0])","(1,[],[])","(1,[],[])"
769,30-39,low,no,0,0.0,1.0,1.0,"(3,[0],[1.0])","(1,[],[])","(1,[],[])"
770,30-39,low,no,0,0.0,1.0,1.0,"(3,[0],[1.0])","(1,[],[])","(1,[],[])"
771,30-39,low,no,0,0.0,1.0,1.0,"(3,[0],[1.0])","(1,[],[])","(1,[],[])"
772,30-39,low,no,0,0.0,1.0,1.0,"(3,[0],[1.0])","(1,[],[])","(1,[],[])"
773,30-39,low,no,0,0.0,1.0,1.0,"(3,[0],[1.0])","(1,[],[])","(1,[],[])"
774,30-39,low,no,0,0.0,1.0,1.0,"(3,[0],[1.0])","(1,[],[])","(1,[],[])"
775,30-39,low,no,0,0.0,1.0,1.0,"(3,[0],[1.0])","(1,[],[])","(1,[],[])"
776,30-39,low,no,0,0.0,1.0,1.0,"(3,[0],[1.0])","(1,[],[])","(1,[],[])"
777,30-39,low,no,0,0.0,1.0,1.0,"(3,[0],[1.0])","(1,[],[])","(1,[],[])"
778,30-39,low,no,0,0.0,1.0,1.0,"(3,[0],[1.0])","(1,[],[])","(1,[],[])"
779,30-39,low,no,0,0.0,1.0,1.0,"(3,[0],[1.0])","(1,[],[])","(1,[],[])"
780,30-39,low,no,0,0.0,1.0,1.0,"(3,[0],[1.0])","(1,[],[])","(1,[],[])"
781,30-39,low,no,0,0.0,1.0,1.0,"(3,[0],[1.0])","(1,[],[])","(1,[],[])"
782,30-39,low,no,0,0.0,1.0,1.0,"(3,[0],[1.0])","(1,[],[])","(1,[],[])"
783,30-39,low,no,0,0.0,1.0,1.0,"(3,[0],[1.0])","(1,[],[])","(1,[],[])"
784,30-39,low,no,0,0.0,1.0,1.0,"(3,[0],[1.0])","(1,[],[])","(1,[],[])"
785,30-39,low,no,0,0.0,1.0,1.0,"(3,[0],[1.0])","(1,[],[])","(1,[],[])"
786,30-39,low,no,0,0.0,1.0,1.0,"(3,[0],[1.0])","(1,[],[])","(1,[],[])"
787,30-39,low,no,0,0.0,1.0,1.0,"(3,[0],[1.0])","(1,[],[])","(1,[],[])"
788,30-39,low,no,0,0.0,1.0,1.0,"(3,[0],[1.0])","(1,[],[])","(1,[],[])"
789,30-39,low,no,0,0.0,1.0,1.0,"(3,[0],[1.0])","(1,[],[])","(1,[],[])"
790,30-39,low,no,0,0.0,1.0,1.0,"(3,[0],[1.0])","(1,[],[])","(1,[],[])"
791,30-39,low,no,0,0.0,1.0,1.0,"(3,[0],[1.0])","(1,[],[])","(1,[],[])"
792,30-39,low,no,0,0.0,1.0,1.0,"(3,[0],[1.0])","(1,[],[])","(1,[],[])"
793,30-39,low,no,0,0.0,1.0,1.0,"(3,[0],[1.0])","(1,[],[])","(1,[],[])"
794,30-39,low,no,0,0.0,1.0,1.0,"(3,[0],[1.0])","(1,[],[])","(1,[],[])"
795,30-39,low,no,0,0.0,1.0,1.0,"(3,[0],[1.0])","(1,[],[])","(1,[],[])"
796,30-39,low,no,0,0.0,1.0,1.0,"(3,[0],[1.0])","(1,[],[])","(1,[],[])"
797,30-39,low,no,0,0.0,1.0,1.0,"(3,[0],[1.0])","(1,[],[])","(1,[],[])"
798,30-39,low,no,0,0.0,1.0,1.0,"(3,[0],[1.0])","(1,[],[])","(1,[],[])"
799,30-39,low,no,0,0.0,1.0,1.0,"(3,[0],[1.0])","(1,[],[])","(1,[],[])"
800,30-39,low,no,0,0.0,1.0,1.0,"(3,[0],[1.0])","(1,[],[])","(1,[],[])"
801,30-39,low,no,0,0.0,1.0,1.0,"(3,[0],[1.0])","(1,[],[])","(1,[],[])"
802,30-39,low,no,0,0.0,1.0,1.0,"(3,[0],[1.0])","(1,[],[])","(1,[],[])"
803,30-39,low,no,0,0.0,1.0,1.0,"(3,[0],[1.0])","(1,[],[])","(1,[],[])"
804,30-39,low,no,0,0.0,1.0,1.0,"(3,[0],[1.0])","(1,[],[])","(1,[],[])"
805,30-39,low,no,0,0.0,1.0,1.0,"(3,[0],[1.0])","(1,[],[])","(1,[],[])"
806,30-39,low,no,0,0.0,1.0,1.0,"(3,[0],[1.0])","(1,[],[])","(1,[],[])"
807,30-39,low,no,0,0.0,1.0,1.0,"(3,[0],[1.0])","(1,[],[])","(1,[],[])"
808,30-39,low,no,0,0.0,1.0,1.0,"(3,[0],[1.0])","(1,[],[])","(1,[],[])"
809,30-39,low,no,0,0.0,1.0,1.0,"(3,[0],[1.0])","(1,[],[])","(1,[],[])"
810,30-39,low,no,0,0.0,1.0,1.0,"(3,[0],[1.0])","(1,[],[])","(1,[],[])"
811,30-39,low,no,0,0.0,1.0,1.0,"(3,[0],[1.0])","(1,[],[])","(1,[],[])"
812,30-39,low,no,0,0.0,1.0,1.0,"(3,[0],[1.0])","(1,[],[])","(1,[],[])"
813,30-39,high,yes,0,0.0,0.0,0.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
814,30-39,high,yes,0,0.0,0.0,0.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
815,30-39,high,yes,0,0.0,0.0,0.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
816,30-39,high,yes,0,0.0,0.0,0.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
817,30-39,high,yes,0,0.0,0.0,0.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
818,30-39,high,yes,0,0.0,0.0,0.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
819,30-39,high,yes,0,0.0,0.0,0.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
820,30-39,high,yes,0,0.0,0.0,0.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
821,30-39,high,yes,0,0.0,0.0,0.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
822,30-39,high,yes,0,0.0,0.0,0.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
823,30-39,high,yes,0,0.0,0.0,0.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
824,30-39,high,yes,0,0.0,0.0,0.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
825,30-39,high,yes,0,0.0,0.0,0.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
826,30-39,high,yes,0,0.0,0.0,0.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
827,30-39,high,yes,0,0.0,0.0,0.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
828,30-39,high,yes,0,0.0,0.0,0.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
829,30-39,high,yes,0,0.0,0.0,0.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
830,30-39,high,yes,0,0.0,0.0,0.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
831,30-39,high,yes,0,0.0,0.0,0.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
832,30-39,high,yes,0,0.0,0.0,0.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
833,30-39,high,yes,0,0.0,0.0,0.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
834,30-39,high,yes,0,0.0,0.0,0.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
835,30-39,high,yes,0,0.0,0.0,0.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
836,30-39,high,yes,0,0.0,0.0,0.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
837,30-39,high,yes,0,0.0,0.0,0.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
838,30-39,high,yes,0,0.0,0.0,0.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
839,30-39,high,yes,0,0.0,0.0,0.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
840,30-39,high,yes,0,0.0,0.0,0.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
841,30-39,high,yes,0,0.0,0.0,0.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
842,30-39,high,yes,0,0.0,0.0,0.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
843,30-39,high,yes,0,0.0,0.0,0.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
844,30-39,high,yes,0,0.0,0.0,0.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
845,30-39,high,yes,0,0.0,0.0,0.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
846,30-39,high,yes,0,0.0,0.0,0.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
847,30-39,high,yes,0,0.0,0.0,0.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
848,30-39,high,yes,0,0.0,0.0,0.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
849,30-39,high,yes,0,0.0,0.0,0.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
850,30-39,high,yes,0,0.0,0.0,0.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
851,30-39,high,yes,0,0.0,0.0,0.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
852,30-39,high,yes,0,0.0,0.0,0.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
853,30-39,high,yes,0,0.0,0.0,0.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
854,30-39,high,yes,0,0.0,0.0,0.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
855,30-39,high,yes,0,0.0,0.0,0.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
856,30-39,high,yes,0,0.0,0.0,0.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
857,30-39,high,yes,0,0.0,0.0,0.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
858,30-39,high,yes,0,0.0,0.0,0.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
859,30-39,high,yes,0,0.0,0.0,0.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
860,30-39,high,yes,0,0.0,0.0,0.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
861,30-39,high,yes,0,0.0,0.0,0.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
862,30-39,high,yes,0,0.0,0.0,0.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
863,30-39,high,yes,0,0.0,0.0,0.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
864,30-39,high,yes,0,0.0,0.0,0.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
865,30-39,high,yes,0,0.0,0.0,0.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
866,30-39,high,yes,0,0.0,0.0,0.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
867,30-39,high,yes,0,0.0,0.0,0.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
868,30-39,high,yes,0,0.0,0.0,0.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
869,30-39,high,yes,0,0.0,0.0,0.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
870,30-39,high,yes,0,0.0,0.0,0.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
871,30-39,high,yes,0,0.0,0.0,0.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
872,30-39,high,yes,0,0.0,0.0,0.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
873,30-39,high,yes,0,0.0,0.0,0.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
874,30-39,high,yes,0,0.0,0.0,0.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
875,30-39,high,yes,0,0.0,0.0,0.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
876,30-39,high,yes,0,0.0,0.0,0.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
877,30-39,high,yes,0,0.0,0.0,0.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
878,30-39,high,yes,0,0.0,0.0,0.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
879,30-39,high,yes,0,0.0,0.0,0.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
880,30-39,high,yes,0,0.0,0.0,0.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
881,30-39,high,yes,0,0.0,0.0,0.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
882,30-39,high,yes,0,0.0,0.0,0.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
883,30-39,high,yes,0,0.0,0.0,0.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
884,30-39,high,yes,0,0.0,0.0,0.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
885,30-39,high,yes,0,0.0,0.0,0.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
886,30-39,high,yes,0,0.0,0.0,0.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
887,30-39,high,yes,0,0.0,0.0,0.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
888,30-39,high,yes,0,0.0,0.0,0.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
889,30-39,high,yes,0,0.0,0.0,0.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
890,30-39,high,yes,0,0.0,0.0,0.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
891,30-39,high,yes,0,0.0,0.0,0.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
892,30-39,high,yes,0,0.0,0.0,0.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
893,30-39,high,yes,0,0.0,0.0,0.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
894,30-39,high,yes,0,0.0,0.0,0.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
895,30-39,high,yes,0,0.0,0.0,0.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
896,30-39,high,yes,0,0.0,0.0,0.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
897,30-39,high,yes,0,0.0,0.0,0.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
898,30-39,high,yes,0,0.0,0.0,0.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
899,30-39,high,yes,0,0.0,0.0,0.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
900,30-39,high,yes,0,0.0,0.0,0.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
901,30-39,high,yes,0,0.0,0.0,0.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
902,30-39,high,yes,0,0.0,0.0,0.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
903,30-39,high,yes,0,0.0,0.0,0.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
904,30-39,high,yes,0,0.0,0.0,0.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
905,30-39,high,yes,0,0.0,0.0,0.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
906,30-39,high,yes,0,0.0,0.0,0.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
907,30-39,high,yes,0,0.0,0.0,0.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
908,30-39,high,yes,0,0.0,0.0,0.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
909,30-39,high,yes,0,0.0,0.0,0.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
910,30-39,high,yes,0,0.0,0.0,0.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
911,30-39,high,yes,0,0.0,0.0,0.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
912,30-39,high,yes,0,0.0,0.0,0.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
913,30-39,high,yes,0,0.0,0.0,0.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
914,30-39,high,yes,0,0.0,0.0,0.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
915,30-39,high,yes,0,0.0,0.0,0.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
916,30-39,high,yes,0,0.0,0.0,0.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
917,30-39,high,yes,0,0.0,0.0,0.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
918,30-39,high,yes,0,0.0,0.0,0.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
919,30-39,high,yes,0,0.0,0.0,0.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
920,30-39,high,yes,0,0.0,0.0,0.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
921,30-39,high,yes,0,0.0,0.0,0.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
922,30-39,high,yes,0,0.0,0.0,0.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
923,30-39,high,yes,0,0.0,0.0,0.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
924,30-39,high,yes,0,0.0,0.0,0.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
925,30-39,high,yes,0,0.0,0.0,0.0,"(3,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
